VCTZ,VECTOR COUNT TRAILING ZEROS,VRR-a,,VF,"¤7,9",,SP,Dv,,,,,,,E752,22-10
VEC,VECTOR ELEMENT COMPARE,VRR-a,C,VF,"¤7,9",,SP,Dv,,,,,,,E7DB,22-7
VECL,VECTOR ELEMENT COMPARE LOGICAL,VRR-a,C,VF,"¤7,9",,SP,Dv,,,,,,,E7D9,22-7
VERIM,VECTOR ELEMENT ROTATE AND INSERT UNDER,VRI-d,,VF,"¤7,9",,SP Dv,,,,,,,,E772,22-20
VERLL,VECTOR ELEMENT ROTATE LEFT LOGICAL,VRS-a,,VF,"¤7,9",,SP,Dv,,,,,,,E733,22-20
VERLLV,VECTOR ELEMENT ROTATE LEFT LOGICAL,VRR-c,,VF,"¤7,9",,SP,Dv,,,,,,,E773,22-19
VESL,VECTOR ELEMENT SHIFT LEFT,VRS-a,,VF,"¤7,9",,SP,Dv,,,,,,,E730,22-21
VESLV,VECTOR ELEMENT SHIFT LEFT,VRR-c,,VF,"¤7,9",,SP,Dv,,,,,,,E770,22-21
VESRA,VECTOR ELEMENT SHIFT RIGHT ARITHMETIC,VRS-a,,VF,"¤7,9",,SP,Dv,,,,,,,E73A,22-22
VESRAV,VECTOR ELEMENT SHIFT RIGHT ARITHMETIC,VRR-c,,VF,"¤7,9",,SP,Dv,,,,,,,E77A,22-22
VESRL,VECTOR ELEMENT SHIFT RIGHT LOGICAL,VRS-a,,VF,"¤7,9",,SP,Dv,,,,,,,E738,22-22
VESRLV,VECTOR ELEMENT SHIFT RIGHT LOGICAL,VRR-c,,VF,"¤7,9",,SP,Dv,,,,,,,E778,22-22
VFA,VECTOR FP ADD,VRR-c,,VF,"¤7,9",,SP,Dv,Xi,,Xo,Xu Xx,,,E7E3,24-3
VFAE,VECTOR FIND ANY ELEMENT EQUAL,VRR-b C*,,VF,"¤7,9",,SP,Dv,,,,,,,E782,23-1
VFCE,VECTOR FP COMPARE EQUAL,VRR-c C*,,VF,"¤7,9",,SP,Dv,Xi,,,,,,E7E8,24-9
VFCH,VECTOR FP COMPARE HIGH,VRR-c C*,,VF,"¤7,9",,SP Dv,,Xi,,,,,,E7EB,24-10
VFCHE,VECTOR FP COMPARE HIGH OR EQUAL,VRR-c,C*,VF,"¤7,9",,SP Dv,Xi,,,,E7EA,24-12,,,
VFD,VECTOR FP DIVIDE,VRR-c,,VF,"¤7,9",,SP Dv,Xi,Xz,Xo,Xu Xx,E7E5,24-20,,,
VFEE,VECTOR FIND ELEMENT EQUAL,VRR-b,C*,VF,"¤7,9",,SP Dv,,,,,E780,23-3,,,
VFENE,VECTOR FIND ELEMENT NOT EQUAL,VRR-b,C*,VF,"¤7,9",,SP Dv,,,,,E781,23-4,,,
VFI,VECTOR LOAD FP INTEGER,VRR-a,,VF,"¤7,9",,SP Dv,Xi,,,Xx,E7C7,24-22,,,
VFM,VECTOR FP MULTIPLY,VRR-c,,VF,"¤7,9",,SP Dv,Xi,,Xo,Xu Xx,E7E7,24-26,,,
VFMA,VECTOR FP MULTIPLY AND ADD,VRR-e,,VF,"¤7,9",,SP Dv,Xi,,Xo,Xu Xx,E78F,24-27,,,
VFMS,VECTOR FP MULTIPLY AND SUBTRACT,VRR-e,,VF,"¤7,9",,SP Dv,Xi,,Xo,Xu Xx,E78E,24-27,,,
VFPSO,VECTOR FP PERFORM SIGN OPERATION,VRR-a,,VF,"¤7,9",,SP Dv,,,,,E7CC,24-29,,,
VFS,VECTOR FP SUBTRACT,VRR-c,,VF,"¤7,9",,SP Dv,Xi,,Xo,Xu Xx,E7E2,24-31,,,
VFSQ,VECTOR FP SQUARE ROOT,VRR-a,,VF,"¤7,9",,SP Dv,Xi,,,Xx,E7CE,24-30,,,
VFTCI,VECTOR FP TEST DATA CLASS IMMEDIATE,VRI-e,C,VF,"¤7,9",,SP Dv,,,,,E74A,24-31,,,
VGBM,VECTOR GENERATE BYTE MASK,VRI-a,,VF,"¤7,9",,Dv,,,,,E744,21-4,,,
VGEF,VECTOR GATHER ELEMENT (32),VRV,,VF,"¤7,9",A,SP Dv,,,,B2,E713,21-4,,,
VGEG,VECTOR GATHER ELEMENT (64),VRV,,VF,"¤7,9",A,SP Dv,,,,B2,E712,21-4,,,
VGFM,VECTOR GALOIS FIELD MULTIPLY SUM,VRR-c,,VF,"¤7,9",,SP Dv,,,,,E7B4,22-11,,,
VGFMA,VECTOR GALOIS FIELD MULTIPLY SUM AND,VRR-d,,VF,"¤7,9",,SP Dv,,,,,E7BC,22-11,,,
VGM,VECTOR GENERATE MASK,VRI-b,,VF,"¤7,9",,SP Dv,,,,,E746,21-4,,,
VISTR,VECTOR ISOLATE STRING,VRR-a C*,,VF,"¤7,9",,SP Dv,,,,,E75C,23-5,,,
VL,VECTOR LOAD,VRX,,VF,"¤7,9",A,Dv,,,,B2,E706,21-5,,,
VLBB,VECTOR LOAD TO BLOCK BOUNDARY,VRX,,VF,"¤7,9",A,SP Dv,,,,B2,E707,21-8,,,
VLC,VECTOR LOAD COMPLEMENT,VRR-a,,VF,"¤7,9",,SP Dv,,,,,E7DE,22-12,,,
VLDE,VECTOR FP LOAD LENGTHENED,VRR-a,,VF,"¤7,9",,SP Dv,Xi,,,,E7C4,24-24,,,
VLEB,VECTOR LOAD ELEMENT (8),VRX,,VF,"¤7,9",A,SP Dv,,,,B2,E700,21-6,,,
VLED,VECTOR FP LOAD ROUNDED,VRR-a,,VF,"¤7,9",,SP Dv,Xi,,Xo,Xu Xx,E7C5,24-25,,,
VLEF,VECTOR LOAD ELEMENT (32),VRX,,VF,"¤7,9",A,SP Dv,,,,B2,E703,21-6,,,
VLEG,VECTOR LOAD ELEMENT (64),VRX,,VF,"¤7,9",A,SP Dv,,,,B2,E702,21-6,,,
VLEH,VECTOR LOAD ELEMENT (16),VRX,,VF,"¤7,9",A,SP Dv,,,,B2,E701,21-6,,,
VLEIB,VECTOR LOAD ELEMENT IMMEDIATE (8),VRI-a,,VF,"¤7,9",,SP Dv,,,,,E740,21-6,,,
VLEIF,VECTOR LOAD ELEMENT IMMEDIATE (32),VRI-a,,VF,"¤7,9",,SP Dv,,,,,E743,21-6,,,
VLEIG,VECTOR LOAD ELEMENT IMMEDIATE (64),VRI-a,,VF,"¤7,9",,SP Dv,,,,,E742,21-6,,,
VLEIH,VECTOR LOAD ELEMENT IMMEDIATE (16),VRI-a,,VF,"¤7,9",,SP Dv,,,,,E741,21-6,,,
VLGV,VECTOR LOAD GR FROM VR ELEMENT,VRS-c,,VF,"¤7,9",,SP Dv,,,,,E721,21-7,,,
VLL,VECTOR LOAD WITH LENGTH,VRS-b,,VF,"¤7,9",A,Dv,,,,B2,E737,21-10,,,
VLLEZ,VECTOR LOAD LOGICAL ELEMENT AND ZERO,VRX,,VF,"¤7,9",A,SP Dv,,,,B2,E704,21-7,,,
VLM,VECTOR LOAD MULTIPLE,VRS-a,,VF,"¤7,9",A,SP Dv,,,,B2,E736,21-8,,,
VLP,VECTOR LOAD POSITIVE,VRR-a,,VF,"¤7,9",,SP Dv,,,,,E7DF,22-12,,,
VLR,VECTOR LOAD,VRR-a,,VF,"¤7,9",,Dv,,,,,E756,21-5,,,
VLREP,VECTOR LOAD AND REPLICATE,VRX,,VF,"¤7,9",A,SP Dv,,,,B2,E705,21-5,,,
VLVG,VECTOR LOAD VR ELEMENT FROM GR,VRS-b,,VF,"¤7,9",,SP Dv,,,,,E722,21-9,,,
VLVGP,VECTOR LOAD VR FROM GRS DISJOINT,VRR-f,,VF,"¤7,9",,Dv,,,,,E762,21-9,,,
VMAE,VECTOR MULTIPLY AND ADD EVEN,VRR-d,,VF,"¤7,9",,SP Dv,,,,,E7AE,22-15,,,
VMAH,VECTOR MULTIPLY AND ADD HIGH,VRR-d,,VF,"¤7,9",,SP Dv,,,,,E7AB,22-14,,,
VMAL,VECTOR MULTIPLY AND ADD LOW,VRR-d,,VF,"¤7,9",,SP Dv,,,,,E7AA,22-14,,,
VMALE,VECTOR MULTIPLY AND ADD LOGICAL EVEN,VRR-d,,VF,"¤7,9",,SP Dv,,,,,E7AC,22-15,,,
VMALH,VECTOR MULTIPLY AND ADD LOGICAL HIGH,VRR-d,,VF,"¤7,9",,SP Dv,,,,,E7A9,22-15,,,
VMALO,VECTOR MULTIPLY AND ADD LOGICAL ODD,VRR-d,,VF,"¤7,9",,SP Dv,,,,,E7AD,22-16,,,
VMAO,VECTOR MULTIPLY AND ADD ODD,VRR-d,,VF,"¤7,9",,SP Dv,,,,,E7AF,22-16,,,
VME,VECTOR MULTIPLY EVEN,VRR-c,,VF,"¤7,9",,SP Dv,,,,,E7A6,22-17,,,
VMH,VECTOR MULTIPLY HIGH,VRR-c,,VF,"¤7,9",,SP Dv,,,,,E7A3,22-16,,,
VML,VECTOR MULTIPLY LOW,VRR-c,,VF,"¤7,9",,SP Dv,,,,,E7A2,22-17,,,
VMLE,VECTOR MULTIPLY LOGICAL EVEN,VRR-c,,VF,"¤7,9",,SP Dv,,,,,E7A4,22-18,,,
VMLH,VECTOR MULTIPLY LOGICAL HIGH,VRR-c,,VF,"¤7,9",,SP Dv,,,,,E7A1,22-16,,,
VMLO,VECTOR MULTIPLY LOGICAL ODD,VRR-c,,VF,"¤7,9",,SP Dv,,,,,E7A5,22-18,,,
VMN,VECTOR MINIMUM,VRR-c,,VF,"¤7,9",,SP Dv,,,E7FE,22-13,,,,,
VMNL,VECTOR MINIMUM LOGICAL,VRR-c,,VF,"¤7,9",,SP Dv,,,E7FC,22-13,,,,,
VMO,VECTOR MULTIPLY ODD,VRR-c,,VF,"¤7,9",,SP Dv,,,E7A7,22-18,,,,,
VMRH,VECTOR MERGE HIGH,VRR-c,,VF,"¤7,9",,SP Dv,,,E761,21-10,,,,,
VMRL,VECTOR MERGE LOW,VRR-c,,VF,"¤7,9",,SP Dv,,,E760,21-10,,,,,
VMX,VECTOR MAXIMUM,VRR-c,,VF,"¤7,9",,SP Dv,,,E7FF,22-13,,,,,
VMXL,VECTOR MAXIMUM LOGICAL,VRR-c,,VF,"¤7,9",,SP Dv,,,E7FD,22-13,,,,,
VN,VECTOR AND,VRR-c,,VF,"¤7,9",,Dv,,,E768,22-5,,,,,
VNC,VECTOR AND WITH COMPLEMENT,VRR-c,,VF,"¤7,9",,Dv,,,E769,22-5,,,,,
VNO,VECTOR NOR,VRR-c,,VF,"¤7,9",,Dv,,,E76B,22-19,,,,,
VO,VECTOR OR,VRR-c,,VF,"¤7,9",,Dv,,,E76A,22-19,,,,,
VPDI,VECTOR PERMUTE DOUBLEWORD IMMEDIATE,VRR-c,,VF,"¤7,9",,Dv,,,E784,21-13,,,,,
VPERM,VECTOR PERMUTE,VRR-e,,VF,"¤7,9",,Dv,,,E78C,21-13,,,,,
VPK,VECTOR PACK,VRR-c,,VF,"¤7,9",,SP Dv,,,E794,21-11,,,,,
VPKLS,VECTOR PACK LOGICAL SATURATE,VRR-b C*,,VF,"¤7,9",,SP Dv,,,E795,21-12,,,,,
VPKS,VECTOR PACK SATURATE,VRR-b C*,,VF,"¤7,9",,SP Dv,,,E797,21-11,,,,,
VPOPCT,VECTOR POPULATION COUNT,VRR-a,,VF,"¤7,9",,SP Dv,,,E750,22-19,,,,,
VREP,VECTOR REPLICATE,VRI-c,,VF,"¤7,9",,SP Dv,,,E74D,21-14,,,,,
VREPI,VECTOR REPLICATE IMMEDIATE,VRI-a,,VF,"¤7,9",,SP Dv,,,E745,21-14,,,,,
VS,VECTOR SUBTRACT,VRR-c,,VF,"¤7,9",,SP Dv,,,E7F7,22-25,,,,,
VSBCBI,VECTOR SUBTRACT WITH BORROW COMPUTE,VRR-d,,VF,"¤7,9",,SP Dv,,,E7BD,22-26,,,,,
VSBI,VECTOR SUBTRACT WITH BORROW INDICATION,VRR-d,,VF,"¤7,9",,SP Dv,,,E7BF,22-26,,,,,
VSCBI,VECTOR SUBTRACT COMPUTE BORROW,VRR-c,,VF,"¤7,9",,SP Dv,,,E7F5,22-25,,,,,
VSCEF,VECTOR SCATTER ELEMENT (32),VRV,,VF,"¤7,9",A,SP Dv,ST,B2,E71B,21-15,,,,,
VSCEG,VECTOR SCATTER ELEMENT (64),VRV,,VF,"¤7,9",A,SP Dv,ST,B2,E71A,21-15,,,,,
VSEG,VECTOR SIGN EXTEND TO DOUBLEWORD,VRR-a,,VF,"¤7,9",,SP Dv,,,E75F,21-15,,,,,
VSEL,VECTOR SELECT,VRR-e,,VF,"¤7,9",,Dv,,,E78D,21-15,,,,,
VSL,VECTOR SHIFT LEFT,VRR-c,,VF,"¤7,9",,Dv,,,E774,22-23,,,,,
VSLB,VECTOR SHIFT LEFT BY BYTE,VRR-c,,VF,"¤7,9",,Dv,,,E775,22-23,,,,,
VSLDB,VECTOR SHIFT LEFT DOUBLE BY BYTE,VRI-d,,VF,"¤7,9",,Dv,,,E777,22-23,,,,,
VSRA,VECTOR SHIFT RIGHT ARITHMETIC,VRR-c,,VF,"¤7,9",,Dv,,,E77E,22-24,,,,,
VSRAB,VECTOR SHIFT RIGHT ARITHMETIC BY BYTE,VRR-c,,VF,"¤7,9",,Dv,,,E77F,22-24,,,,,
VSRL,VECTOR SHIFT RIGHT LOGICAL,VRR-c,,VF,"¤7,9",,Dv,,,E77C,22-24,,,,,
VSRLB,VECTOR SHIFT RIGHT LOGICAL BY BYTE,VRR-c,,VF,"¤7,9",,Dv,,,E77D,22-24,,,,,
VST,VECTOR STORE,VRX,,VF,"¤7,9",A,Dv,ST,B2,E70E,21-16,,,,,
VSTEB,VECTOR STORE ELEMENT (8),VRX,,VF,"¤7,9",A,SP Dv,ST,B2,E708,21-16,,,,,
VSTEF,VECTOR STORE ELEMENT (32),VRX,,VF,"¤7,9",A,SP Dv,ST,B2,E70B,21-16,,,,,
VSTEG,VECTOR STORE ELEMENT (64),VRX,,VF,"¤7,9",A,SP Dv,ST,B2,E70A,21-16,,,,,
VSTEH,VECTOR STORE ELEMENT (16),VRX,,VF,"¤7,9",A,SP Dv,ST,B2,E709,21-16,,,,,
VSTL,VECTOR STORE WITH LENGTH,VRS-b,,VF,"¤7,9",A,Dv,ST,B2,E73F,21-17,,,,,
VSTM,VECTOR STORE MULTIPLE,VRS-a,,VF,"¤7,9",A,SP Dv,ST,B2,E73E,21-17,,,,,
VSTRC,VECTOR STRING RANGE COMPARE,VRR-d,C*,VF,"¤7,9",,SP Dv,,,E78A,23-6,,,,,
VSUM,VECTOR SUM ACROSS WORD,VRR-c,,VF,"¤7,9",,SP Dv,,,E764,22-27,,,,,
VSUMG,VECTOR SUM ACROSS DOUBLEWORD,VRR-c,,VF,"¤7,9",,SP Dv,,,E765,22-27,,,,,
VSUMQ,VECTOR SUM ACROSS QUADWORD,VRR-c,,VF,"¤7,9",,SP Dv,,,E767,22-27,,,,,
VTM,VECTOR TEST UNDER MASK,VRR-a,C,VF,"¤7,9",,Dv,,,E7D8,22-28,,,,,
VUPH,VECTOR UNPACK HIGH,VRR-a,,VF,"¤7,9",,SP Dv,,,E7D7,21-17,,,,,
VUPL,VECTOR UNPACK LOW,VRR-a,,VF,"¤7,9",,SP Dv,,,E7D6,21-19,,,,,
VUPLH,VECTOR UNPACK LOGICAL HIGH,VRR-a,,VF,"¤7,9",,SP Dv,,,E7D5,21-18,,,,,
VUPLL,VECTOR UNPACK LOGICAL LOW,VRR-a,,VF,"¤7,9",,SP Dv,,,E7D4,21-18,,,,,
VX,VECTOR EXCLUSIVE OR,VRR-c,,VF,"¤7,9",,Dv,,,E76D,22-11,,,,,
WFC,VECTOR FP COMPARE SCALAR,VRR-a,C,VF,"¤7,9",,SP Dv,Xi,,E7CB,24-7,,,,,
WFK,VECTOR FP COMPARE AND SIGNAL SCALAR,VRR-a,C,VF,"¤7,9",,SP Dv,Xi,,E7CA,24-8,,,,,
X,EXCLUSIVE OR (32),RX-a,C,,A,,,,,B2,57,7-212,,,,
XC,EXCLUSIVE OR (character),SS-a,C,¤9,A,,,ST,B1,B2,D7,7-213,,,,
XG,EXCLUSIVE OR (64),RXY-a,C,N,A,,,,,B2,E382,7-212,,,,
XGR,EXCLUSIVE OR (64),RRE,C,N,,,,,,,B982,7-212,,,,
XGRK,EXCLUSIVE OR (64),RRF-a,C,DO,,,,,,,B9E7,7-212,,,,
XI,EXCLUSIVE OR (immediate),SI,C,,A,,,ST,B1,,97,7-213,,,,
XIHF,EXCLUSIVE OR IMMEDIATE (high),RIL-a,C,EI,,,,,,,C06,7-214,,,,
XILF,EXCLUSIVE OR IMMEDIATE (low),RIL-a,C,EI,,,,,,,C07,7-214,,,,
XIY,EXCLUSIVE OR (immediate),SIY,C,LD,A,,,ST,B1,,EB57,7-213,,,,
XR,EXCLUSIVE OR (32),RR,C,,,,,,,,17,7-212,,,,
XRK,EXCLUSIVE OR (32),RRF-a,C,DO,,,,,,,B9F7,7-212,,,,
XSCH,CANCEL SUBCHANNEL,S,C,P,,OP,¢,GS,,,B276,14-3,,,,
XY,EXCLUSIVE OR (32),RXY-a,C,LD,A,,,,,B2,E357,7-212,,,,
ZAP,ZERO AND ADD,SS-b,C,¤9,A,Dg,DF,ST,B1,B2,F8,8-14,,,,
